Temperature,Humidity,Pressure,prediction
1.25,0.61,1032.64,rain
2.288888889,0.58,1032.87,rain
2.266666667,0.53,1033.17,rain
2.222222222,0.53,1033.53,rain
1.155555556,0.63,1033.98,rain
0.044444444,0.68,1034.68,rain
-0.038888889,0.67,1035.31,snow
-0.094444444,0.63,1036.06,snow
-1.161111111,0.69,0,snow
-1.211111111,0.66,1036.77,snow
-2.35,0.7,0,snow
-2.3,0.69,0,snow
-5.244444444,0.89,1031.58,snow
-2.877777778,0.71,0,snow
-4.038888889,0.78,0,snow
-4.122222222,0.78,1037.38,snow
-5.227777778,0.81,0,snow
-7.25,0.95,0,snow
-5,0.81,1037.36,snow
-2.7,0.71,0,snow
-2.122222222,0.69,0,snow
-0.944444444,0.61,1037.11,snow
0.1,0.62,0,rain
1.188888889,0.58,0,rain
2.205555556,0.45,1035.89,rain
2.827777778,0.52,0,rain
2.894444444,0.45,1034.37,rain
2.144444444,0.54,1033.57,rain
1.266666667,0.53,1033.06,rain
-1.016666667,0.6,1032.78,snow
-2.494444444,0.76,1032.69,snow
-2.755555556,0.78,1032.48,snow
-4.4,0.88,1032.29,snow
-4.705555556,0.9,1032.02,snow
-5.027777778,0.92,1031.58,snow
-5.511111111,0.92,1030.99,snow
-5.033333333,0.96,1025.72,snow
-6.161111111,0.92,1030.28,snow
-7.244444444,1,1029.89,snow
-7.988888889,0.99,1029.67,snow
-7.777777778,0.99,1029.2,snow
-8.816666667,0.92,1028.9,snow
-7.038888889,0.99,1029.08,snow
-2.727777778,0.86,1028.97,snow
0.116666667,0.69,1028.78,rain
2.05,0.54,1028.43,rain
2.338888889,0.58,1028.24,rain
2.388888889,0.58,1027.92,rain
2.905555556,0.54,1027.05,rain
2.966666667,0.49,1026.24,rain
2.994444444,0.56,1025.63,rain
2.905555556,0.54,1025.18,rain
2.244444444,0.63,1024.85,rain
-0.994444444,0.74,1024.57,snow
-1.083333333,0.74,1024.84,snow
-2.727777778,0.85,1024.87,snow
-3.283333333,0.85,1024.96,snow
-4.522222222,0.87,1025.04,snow
-4.355555556,0.91,1025.07,snow
13.33333333,0.77,1006.5,rain
13.26111111,0.78,1006.41,rain
12.77222222,0.93,1005.51,rain
13.28333333,0.8,1005.88,rain
12.75555556,0.81,1005.33,rain
12.56666667,0.82,1004.94,rain
12.68888889,0.84,1004.52,rain
12.71111111,0.84,1004.71,rain
12.72222222,0.95,1005.18,rain
13.82222222,0.93,1005.28,rain
13.86666667,0.93,1005.29,rain
13.82777778,0.93,1005.2,rain
13.91111111,0.93,1005.01,rain
13.91111111,0.9,1004.81,rain
13.86111111,0.93,1004.6,rain
12.89444444,0.96,1004.23,rain
13.96111111,0.93,1004.01,rain
13.03888889,0.98,1003.73,rain
12.85,0.96,1003.8,rain
12.8,1,1003.91,rain
12.86111111,0.99,1004.01,rain
12.77777778,1,1004.62,rain
12.77777778,1,1004.94,rain
13.22777778,0.96,1005.05,rain
10.65,0.88,1026.42,rain
9.472222222,0.92,1026.63,rain
14.17222222,0.79,1021.46,rain
8.383333333,0.96,1026.15,rain
8.361111111,0.93,1026.12,rain
8.95,0.95,1025.93,rain
9.894444444,0.93,1026.23,rain
12.67222222,0.83,1026.36,rain
14.75,0.77,1026.23,rain
17.17777778,0.72,1026.14,rain
18.86666667,0.65,1026.05,rain
21.06111111,0.52,1025.81,rain
22.2,0.58,1025.62,rain
22.77777778,0.51,1025.14,rain
23.68333333,0.46,1024.41,rain
24.88333333,0.42,1023.63,rain
24.88333333,0.42,1022.65,rain
23.65555556,0.44,1022.02,rain
23.79444444,0.41,1021.67,rain
17.56111111,0.73,1021.35,rain
17.71111111,0.75,1021.47,rain
16.18333333,0.8,1021.26,rain
16,0.76,1021.34,rain
15.61666667,0.76,1021.1,rain
14.86666667,0.81,1021.06,rain
14.95555556,0.8,1020.88,rain
11.71666667,0.78,1017.76,rain
14.75,0.76,1020.29,rain
13.67777778,0.76,1020.28,rain
11.65,0.84,1020.04,rain
12.15555556,0.75,1020.08,rain
12.38888889,0.8,1020.37,rain
14.17777778,0.8,1020.23,rain
17.82777778,0.72,1020.44,rain
19.05,0.6,1020.43,rain
20.98888889,0.52,1020.2,rain
22.24444444,0.38,1019.84,rain
22.26666667,0.39,1019.43,rain
23.68888889,0.3,1018.93,rain
23.83888889,0.28,1018.25,rain
23.83888889,0.29,1017.63,rain
23.71666667,0.29,1017.15,rain
22.77777778,0.37,1016.94,rain
22.12777778,0.35,1017.03,rain
18.07222222,0.48,1017.13,rain
15.95,0.58,1017.44,rain
14.23888889,0.67,1017.56,rain
13.87222222,0.66,1017.65,rain
12.6,0.73,1017.55,rain
11.43888889,0.78,1017.36,rain
10.33888889,0.88,1015.75,rain
9.361111111,0.83,1016.85,rain
8.85,0.89,1016.66,rain
8.305555556,0.89,1016.54,rain
10.11666667,0.85,1016.47,rain
12.82777778,0.72,1016.64,rain
15.05,0.66,1016.61,rain
17.33888889,0.57,1016.62,rain
20.09444444,0.52,1016.41,rain
22.11666667,0.38,1016.32,rain
22.84444444,0.34,1016.01,rain
23.88333333,0.27,1015.79,rain
24.75555556,0.25,1015.41,rain
23.95555556,0.23,1015.09,rain
24.99444444,0.28,1014.8,rain
24.81666667,0.24,1014.53,rain
24.95,0.26,1014.1,rain
23.77222222,0.28,1014.09,rain
18.13333333,0.56,1014.22,rain
15.99444444,0.62,1014.5,rain
15.30555556,0.68,1015.19,rain
13.72222222,0.75,1015.32,rain
12.17777778,0.83,1015.38,rain
11.55555556,0.83,1015.21,rain
10.11111111,0.81,1019.29,rain
9.911111111,0.89,1015.5,rain
9.038888889,0.92,1015.51,rain
9.094444444,0.94,1015.61,rain
9.216666667,0.98,1016.39,rain
12.93888889,0.89,1016.49,rain
17.49444444,0.66,1016.97,rain
17.66111111,0.74,1017.32,rain
18.73333333,0.69,1017.8,rain
18.1,0.73,1018.37,rain
19.07777778,0.77,1018.28,rain
22.26666667,0.54,1018.18,rain
23.52222222,0.46,1017.98,rain
24.86111111,0.33,1017.54,rain
24.81666667,0.32,1017.44,rain
23.59444444,0.32,1017.68,rain
22.75555556,0.32,1018.02,rain
21.08333333,0.4,1018.42,rain
17.62222222,0.51,1018.82,rain
13.14444444,0.7,1019.33,rain
12.71111111,0.72,1019.83,rain
13.30555556,0.64,1019.8,rain
11.39444444,0.72,1020.06,rain
10.35555556,0.78,1020.15,rain
12.49444444,0.73,1014.03,rain
9.288888889,0.84,1020.03,rain
8.777777778,0.86,1020.31,rain
8.055555556,0.93,1020.2,rain
9.938888889,0.92,1020.12,rain
13.73333333,0.73,1020.12,rain
15.9,0.64,1019.91,rain
17.77777778,0.52,1019.71,rain
19.97777778,0.45,1019.39,rain
21.96666667,0.43,1019.09,rain
22.73333333,0.38,1018.56,rain
22.84444444,0.37,1017.59,rain
24.79444444,0.32,1016.88,rain
25,0.33,1016.16,rain
24.97222222,0.39,1015.45,rain
23.98888889,0.35,1014.98,rain
23.88333333,0.41,1014.46,rain
22.26666667,0.49,1014.12,rain
20.26111111,0.54,1013.8,rain
18.81666667,0.57,1013.93,rain
18.17777778,0.53,1013.95,rain
17.52777778,0.54,1013.57,rain
16.03888889,0.59,1013.46,rain
13.4,0.72,1013.26,rain
10.87222222,0.91,1013.5,rain
12.75555556,0.8,1012.46,rain
14.23888889,0.7,1011.79,rain
14.51111111,0.67,1011.46,rain
13.68888889,0.73,1011.47,rain
15.97777778,0.68,1011.55,rain
17.63888889,0.66,1011.51,rain
19.88333333,0.61,1011.49,rain
22.46111111,0.52,1011.13,rain
23.41111111,0.49,1011.14,rain
22.38333333,0.55,1011.17,rain
20.87777778,0.63,1011.45,rain
21.95,0.59,1011.67,rain
20.81111111,0.6,1011.63,rain
20.81111111,0.58,1011.34,rain
19.73888889,0.61,1011.16,rain
17.47777778,0.66,1011.12,rain
15.92777778,0.72,1011.85,rain
13.96666667,0.81,1012.04,rain
12.2,0.91,1012.48,rain
11.13888889,0.94,1012.67,rain
10.73888889,0.93,1013.28,rain
10.53333333,0.92,1013.54,rain
10.02222222,0.94,1013.73,rain
12.25555556,0.82,1018.73,rain
9.977777778,0.95,1013.64,rain
9.955555556,0.93,1013.54,rain
9.372222222,0.95,1013.48,rain
9.883333333,1,1013.52,rain
9.883333333,0.93,1014.5,rain
9.855555556,0.94,1015.38,rain
9.955555556,0.93,1016.21,rain
9.977777778,0.93,1016.71,rain
10.91111111,0.88,1017.36,rain
11.16111111,0.86,1018.17,rain
11.20555556,0.92,1018.45,rain
12.1,0.86,1018.71,rain
12.38888889,0.85,1018.74,rain
12.91666667,0.82,1018.54,rain
12.9,0.8,1018.71,rain
12.87222222,0.82,1018.74,rain
13.86666667,0.77,1018.46,rain
12.74444444,0.83,1018.93,rain
12.68333333,0.83,1018.96,rain
12.56666667,0.84,1019.17,rain
12.13888889,0.89,1019.18,rain
12.63888889,0.83,1019.46,rain
12.63888889,0.81,1019.67,rain
12.52222222,0.94,1021.14,rain
12.61111111,0.78,1019.58,rain
12.05555556,0.83,1019.4,rain
12.42222222,0.78,1019.4,rain
12.06111111,0.74,1019.9,rain
12.17777778,0.72,1020.11,rain
12.32222222,0.73,1020.76,rain
12.43333333,0.73,1021.14,rain
14.02777778,0.71,1021.13,rain
15.97777778,0.61,1021.65,rain
17.28888889,0.7,1021.41,rain
17.87222222,0.64,1021.39,rain
17.97222222,0.58,1020.81,rain
19.00555556,0.59,1020.69,rain
20.05,0.59,1020.2,rain
19.98888889,0.58,1020.22,rain
20.02222222,0.59,1019.89,rain
18.91111111,0.66,1019.8,rain
17.32777778,0.72,1019.96,rain
13.86666667,0.92,1020.7,rain
13.19444444,0.92,1021.21,rain
13.37777778,0.92,1021.07,rain
12.56666667,0.96,1021.65,rain
12.06111111,0.93,1021.41,rain
13.28888889,0.95,1020.42,rain
13.02777778,0.93,1021.33,rain
12.56666667,0.93,1021.03,rain
12.2,0.92,1021.3,rain
12.66111111,0.9,1021.33,rain
14.82222222,0.79,1021.33,rain
17.53888889,0.7,1021.61,rain
19.93333333,0.61,1021.81,rain
20.09444444,0.66,1021.9,rain
21.97777778,0.58,1021.73,rain
22.77777778,0.56,1021.6,rain
22.77777778,0.56,1021.5,rain
22.95555556,0.62,1021.22,rain
23.86666667,0.53,1020.8,rain
23.93333333,0.53,1020.01,rain
23.88333333,0.52,1019.71,rain
23.88888889,0.5,1019.49,rain
22.49444444,0.66,1019.71,rain
19.64444444,0.75,1019.99,rain
17.66666667,0.89,1020.38,rain
17.57222222,0.9,1019.95,rain
15.94444444,0.93,1020.25,rain
14.88333333,0.96,1020.32,rain
14.84444444,0.96,1020.32,rain
13.78888889,0.96,1019.41,rain
12.68888889,0.96,1020.23,rain
12.15555556,1,1019.91,rain
11.58888889,0.99,1020.26,rain
12.64444444,1,1020.22,rain
15.98333333,0.99,1020.2,rain
18.63888889,0.84,1020.2,rain
22.11111111,0.73,1020.4,rain
23.79444444,0.62,1020.31,rain
23.96666667,0.54,1020.1,rain
24.97777778,0.5,1020.1,rain
25.07222222,0.53,1019.61,rain
26.07777778,0.48,1019.12,rain
27.2,0.44,1018.6,rain
27.17777778,0.47,1018.01,rain
25.25,0.45,1017.84,rain
24.07222222,0.53,1017.48,rain
22.26111111,0.63,1017.76,rain
20.36666667,0.65,1017.83,rain
17.82777778,0.78,1018.18,rain
16.64444444,0.84,1018.87,rain
16.02777778,0.88,1018.97,rain
12.73333333,0.96,1005.16,rain
12.68333333,1,1005.28,rain
10.45555556,0.94,1007.45,rain
12.10555556,0.96,1005.5,rain
11.64444444,0.96,1005.88,rain
11.59444444,0.96,1006.44,rain
11.06111111,0.93,1007.23,rain
11.11111111,0.93,1007.84,rain
12.13888889,0.87,1007.97,rain
12.80555556,0.83,1008.53,rain
13.91666667,0.82,1008.82,rain
15.03333333,0.72,1009.21,rain
17.12777778,0.67,1009.31,rain
17.15,0.63,1009.4,rain
17.66111111,0.64,1009.47,rain
17.84444444,0.56,1009.07,rain
17.87222222,0.56,1009.05,rain
17.98333333,0.58,1009.07,rain
17.82222222,0.64,1008.75,rain
17.24444444,0.71,1008.47,rain
13.88333333,0.82,1008.46,rain
13.7,0.83,1008.74,rain
12.68888889,0.86,1008.58,rain
12.24444444,0.9,1008.36,rain
14.46666667,0.93,1018.91,rain
14.37777778,0.94,1019,rain
14.36111111,0.91,1018.54,rain
13.8,0.96,1019.29,rain
13.19444444,0.96,1019.49,rain
14.31666667,0.87,1019.37,rain
14.86666667,0.84,1019.68,rain
17.13888889,0.76,1019.88,rain
19.93333333,0.68,1019.81,rain
22.27222222,0.64,1020.07,rain
24.00555556,0.58,1020.07,rain
25.01666667,0.46,1020.11,rain
26.20555556,0.42,1020.05,rain
27.2,0.41,1019.56,rain
27.24444444,0.39,1019.17,rain
27.73333333,0.35,1018.47,rain
27.73333333,0.38,1017.96,rain
27.70555556,0.37,1017.7,rain
27.15,0.37,1017.27,rain
23.93333333,0.53,1017.58,rain
21.49444444,0.65,1017.66,rain
18.88888889,0.78,1018.1,rain
17.73333333,0.89,1018.79,rain
16.86666667,0.88,1018.98,rain
15.58333333,0.9,1018.72,rain
15.51111111,0.93,1018.61,rain
16.32777778,0.92,1018.44,rain
14.33333333,0.93,1018.63,rain
14.33333333,0.93,1018.81,rain
13.27777778,0.96,1018.86,rain
13.87222222,0.93,1019.3,rain
17.6,0.84,1019.41,rain
21.73888889,0.7,1019.54,rain
22.84444444,0.66,1019.6,rain
25.01666667,0.57,1019.8,rain
26.08888889,0.49,1019.72,rain
27.06666667,0.48,1019.8,rain
27.61666667,0.41,1019.12,rain
27.55,0.39,1018.3,rain
28.51111111,0.33,1017.75,rain
26.96111111,0.42,1017.37,rain
25.98333333,0.48,1017.45,rain
24.94444444,0.51,1017.7,rain
23.75,0.5,1017.51,rain
22.18888889,0.59,1017.59,rain
18.88888889,0.83,1018.44,rain
18.86666667,0.8,1019,rain
18.34444444,0.8,1018.66,rain
17.70555556,0.86,1018.64,rain
17.79444444,0.86,1018.46,rain
15.97222222,0.88,1019.06,rain
15.57222222,0.92,1018.35,rain
15.48333333,0.9,1018.14,rain
14.48333333,0.92,1018.5,rain
16.01666667,0.81,1018.8,rain
17.80555556,0.78,1018.92,rain
19.93333333,0.72,1018.99,rain
22.24444444,0.67,1018.92,rain
22.84444444,0.65,1018.81,rain
25.97222222,0.54,1018.7,rain
26.13333333,0.5,1018.7,rain
27.77777778,0.39,1018.29,rain
27.57222222,0.37,1017.67,rain
27.33888889,0.36,1016.96,rain
27.36111111,0.38,1016.56,rain
26.96666667,0.41,1016.63,rain
24.68888889,0.55,1016.73,rain
22.6,0.64,1017.77,rain
20.07222222,0.73,1017.87,rain
19.91666667,0.69,1018.01,rain
19.87222222,0.71,1018.14,rain
18.67222222,0.76,1018.07,rain
16.64444444,0.9,1018.7,rain
15.62777778,0.9,1019.27,rain
15.16666667,0.96,1021.51,rain
15.01111111,0.9,1019.1,rain
14.98888889,0.9,1019.31,rain
15.1,0.9,1019.92,rain
16.00555556,0.93,1020.47,rain
17.13888889,0.87,1020.5,rain
19.73888889,0.79,1020.61,rain
22.52777778,0.64,1020.94,rain
23.75555556,0.59,1021.12,rain
25.47222222,0.53,1021.2,rain
27.16111111,0.47,1021.3,rain
27.2,0.47,1021.1,rain
25.91111111,0.53,1020.85,rain
26.98333333,0.51,1020.25,rain
27.26666667,0.51,1019.71,rain
26.07222222,0.5,1019.52,rain
22.06666667,0.65,1020.9,rain
22.06666667,0.65,1020.45,rain
20.87222222,0.64,1021.49,rain
18.82222222,0.84,1022.73,rain
18.23888889,0.85,1021.94,rain
18.04444444,0.86,1021.6,rain
17.57222222,0.88,1022.1,rain
16.50555556,0.91,1021.95,rain
16.45,0.93,1019.9,rain
14.90555556,0.96,1021.81,rain
14.81666667,0.93,1021.6,rain
14.26666667,0.94,1021.52,rain
15.91111111,0.93,1021.63,rain
19.66111111,0.79,1021.53,rain
21.65555556,0.71,1021.77,rain
23.75,0.59,1021.62,rain
24.86111111,0.59,1021.71,rain
24.91666667,0.54,1021.6,rain
27.10555556,0.47,1021.4,rain
27.22222222,0.54,1021.01,rain
27.64444444,0.48,1020.48,rain
27.75555556,0.49,1019.42,rain
28.81666667,0.43,1018.8,rain
27.13888889,0.44,1018.36,rain
25.03333333,0.58,1018.39,rain
24.05555556,0.62,1018.57,rain
22.87777778,0.71,1018.86,rain
21.03888889,0.74,1018.89,rain
19.37777778,0.81,1019.31,rain
18.42222222,0.87,1019.61,rain
17.17777778,0.93,1019.69,rain
16.6,0.93,1019.51,rain
15.2,0.66,1021.45,rain
15.58333333,0.96,1019.31,rain
14.95555556,0.96,1019.03,rain
15.55,0.95,1019.31,rain
17.57777778,0.9,1019.51,rain
19.85,0.84,1019.73,rain
22.22777778,0.69,1020.02,rain
23.73333333,0.67,1020.41,rain
23.88888889,0.59,1020.74,rain
25.82777778,0.55,1020.79,rain
27.01111111,0.52,1020.57,rain
27.56666667,0.5,1020.29,rain
26.96666667,0.45,1020.15,rain
26.01666667,0.45,1020.06,rain
25.97222222,0.43,1019.96,rain
25.93333333,0.42,1019.88,rain
24.97777778,0.44,1020.19,rain
23.86666667,0.47,1020.23,rain
22.28888889,0.53,1020.5,rain
20.9,0.58,1020.84,rain
17.65555556,0.73,1021.57,rain
18.49444444,0.62,1021.76,rain
16.91666667,0.65,1021.88,rain
15.29444444,0.62,1021.68,rain
16.95555556,0.79,1018.25,rain
13.63888889,0.63,1021.96,rain
12.47777778,0.67,1021.79,rain
11.90555556,0.68,1021.81,rain
12.55555556,0.7,1021.79,rain
14.8,0.56,1021.97,rain
16.85,0.5,1022.05,rain
18.81666667,0.47,1022.03,rain
21.01666667,0.41,1021.82,rain
22.58333333,0.38,1021.57,rain
23.82222222,0.36,1021.2,rain
24.90555556,0.36,1020.7,rain
25.91666667,0.31,1020.08,rain
26.13333333,0.3,1019.37,rain
26.11111111,0.31,1018.68,rain
26.20555556,0.3,1018.11,rain
27.12777778,0.28,1017.66,rain
25,0.36,1017.36,rain
22.41666667,0.51,1017.03,rain
18.91666667,0.56,1017.36,rain
17.63888889,0.64,1017.48,rain
16.81666667,0.72,1017.85,rain
17.57222222,0.78,1017.65,rain
18.01111111,0.81,1017.45,rain
17.73333333,0.79,1012.14,rain
16.55,0.87,1017.16,rain
16.52777778,0.87,1017.26,rain
15.65555556,0.9,1017.29,rain
17.11111111,0.87,1017.05,rain
18.8,0.78,1016.94,rain
21.02222222,0.69,1016.76,rain
22.71111111,0.62,1016.42,rain
23.86666667,0.55,1015.74,rain
25.03888889,0.5,1015.52,rain
26.18333333,0.47,1014.94,rain
27.26666667,0.44,1014.24,rain
27.80555556,0.43,1013.5,rain
27.89444444,0.43,1012.76,rain
27.89444444,0.45,1012.03,rain
27.82222222,0.45,1011.38,rain
27.28888889,0.46,1010.92,rain
26.20555556,0.5,1010.43,rain
24.05555556,0.56,1010.57,rain
22.68888889,0.62,1010.92,rain
21.57777778,0.65,1011.34,rain
20.46666667,0.68,1011.76,rain
19.44444444,0.73,1011.63,rain
18.40555556,0.78,1011.29,rain
14.57222222,0.8,1013.47,rain
17.2,0.81,1011.22,rain
15.99444444,0.87,1011.15,rain
14.63888889,0.92,1011.5,rain
16.95,0.87,1011.77,rain
18.52777778,0.74,1012.06,rain
19.5,0.74,1011.98,rain
20.79444444,0.69,1012.03,rain
23.48333333,0.59,1011.69,rain
24.43333333,0.56,1011.66,rain
25.56666667,0.55,1011.47,rain
24.63333333,0.63,1011.01,rain
23.51111111,0.62,1011.59,rain
22.47777778,0.66,1011.44,rain
22.52777778,0.66,1011.4,rain
21.1,0.68,1011.91,rain
20.7,0.65,1012.53,rain
18.56666667,0.69,1011.9,rain
17.11111111,0.76,1013.07,rain
14.97777778,0.83,1014.09,rain
14.95555556,0.83,1014.81,rain
14.57777778,0.89,1015.31,rain
14.32777778,0.89,1015.52,rain
14.30555556,0.83,1015.34,rain
13.28333333,0.9,1019,rain
13.22222222,0.84,1014.66,rain
13.17777778,0.84,1015.28,rain
12.71666667,0.87,1015.85,rain
12.64444444,0.9,1016.37,rain
13.75,0.83,1017.07,rain
13.98333333,0.82,1017.63,rain
16.13333333,0.72,1017.68,rain
17.26666667,0.67,1018.13,rain
18.79444444,0.57,1018.01,rain
21.03888889,0.53,1017.81,rain
22.22222222,0.46,1017.89,rain
22.58333333,0.48,1017.7,rain
23.81666667,0.41,1017.32,rain
23.79444444,0.41,1017.23,rain
22.87777778,0.43,1017.13,rain
22.28888889,0.46,1017.4,rain
22.63333333,0.44,1017.69,rain
20.21111111,0.59,1018.02,rain
17.10555556,0.72,1018.63,rain
16.43888889,0.76,1019.13,rain
15.52777778,0.76,1019.55,rain
11.01666667,0.93,1007.98,rain
10.46111111,0.93,1007.57,rain
7.822222222,0.87,1009.01,rain
9.444444444,0.96,1007.86,rain
9.927777778,0.96,1007.19,rain
9.75,0.96,1007.07,rain
9.883333333,1,1006.18,rain
11.01666667,0.94,1006.36,rain
12.75555556,0.84,1006.07,rain
16.04444444,0.68,1005.48,rain
17.11111111,0.64,1005.09,rain
17.59444444,0.61,1004.89,rain
17.36666667,0.66,1004.66,rain
18.06111111,0.68,1004.25,rain
18.01111111,0.68,1003.97,rain
18.03333333,0.71,1003.72,rain
19.02777778,0.67,1003.44,rain
18.90555556,0.64,1003.49,rain
17.65,0.7,1003.73,rain
16.69444444,0.76,1004.05,rain
12.65555556,0.83,1005.75,rain
12.01666667,0.8,1006.96,rain
11.45555556,0.8,1007.48,rain
10.34444444,0.86,1007.92,rain
14.17222222,0.84,1019.64,rain
13.63888889,0.87,1019.66,rain
15.96111111,0.88,1018.51,rain
12.52777778,0.93,1019.77,rain
12.50555556,0.93,1020.14,rain
11.68333333,0.94,1020.34,rain
14.66666667,0.88,1020.55,rain
16.97777778,0.82,1020.84,rain
18.76111111,0.77,1020.96,rain
22.10555556,0.59,1021.33,rain
22.26666667,0.59,1021.32,rain
23.75,0.53,1021.38,rain
24.90555556,0.47,1021.01,rain
25,0.47,1020.8,rain
26.91666667,0.41,1020.31,rain
27.12777778,0.44,1019.71,rain
27.68333333,0.43,1019.11,rain
27.58888889,0.42,1018.64,rain
27.15,0.44,1018.4,rain
26.08888889,0.47,1018.19,rain
23.91666667,0.57,1018.2,rain
20.92222222,0.69,1018.49,rain
19.78888889,0.76,1018.71,rain
18.75555556,0.81,1018.86,rain
17.56666667,0.87,1018.81,rain
16.52777778,0.9,1018.8,rain
16.17777778,0.9,1017.58,rain
15.37222222,0.9,1017.91,rain
14.81666667,0.9,1017.71,rain
15.47777778,0.92,1017.43,rain
17.02222222,0.88,1017.51,rain
18.75555556,0.84,1017.29,rain
22.10555556,0.73,1016.92,rain
24.92777778,0.55,1016.69,rain
26.11111111,0.51,1016.48,rain
27.21111111,0.46,1016.32,rain
27.84444444,0.43,1015.88,rain
28.86666667,0.37,1015.27,rain
28.75555556,0.4,1014.35,rain
28.91666667,0.39,1013.5,rain
27.58888889,0.4,1012.91,rain
27,0.42,1012.81,rain
22.34444444,0.63,1012.83,rain
21.11111111,0.59,0,rain
20.65555556,0.82,1014.95,rain
19.47222222,0.71,1013.8,rain
18.36111111,0.77,1013.99,rain
17.77777778,0.84,1013.4,rain
9.283333333,0.8,1008.49,rain
8.194444444,0.83,1008.89,rain
5.866666667,0.77,1016.95,rain
6.55,0.79,1009.77,rain
6.016666667,0.82,1010.54,rain
5.55,0.85,1010.97,rain
4.977777778,0.86,1011.58,rain
6.044444444,0.79,1012.47,rain
6.188888889,0.85,1013.09,rain
7.738888889,0.82,1013.67,rain
9.844444444,0.77,1014.07,rain
11.53888889,0.64,1014.47,rain
12.52777778,0.6,1014.5,rain
12.57222222,0.64,1014.78,rain
12.54444444,0.64,1014.81,rain
12.73333333,0.68,1015.03,rain
13.79444444,0.59,1015.01,rain
12.72777778,0.63,1015.02,rain
12.77777778,0.63,1015.12,rain
12.22222222,0.65,1015.4,rain
10.32222222,0.78,1015.84,rain
9.905555556,0.81,1016.63,rain
9.305555556,0.81,1017.35,rain
9.205555556,0.66,1017.87,rain
7.505555556,0.66,1018.44,rain
6.438888889,0.73,1018.47,rain
5.883333333,0.7,1025.95,rain
4.4,0.82,1018.57,rain
3.355555556,0.88,1018.96,rain
3.355555556,0.89,1019.27,rain
5.955555556,0.79,1019.79,rain
7.094444444,0.73,1020.59,rain
9.588888889,0.62,1021.25,rain
12.08333333,0.52,1021.83,rain
12.73333333,0.38,1022.03,rain
13.78888889,0.36,1022.33,rain
13.83888889,0.39,1022.61,rain
14.92777778,0.36,1022.61,rain
15.05,0.33,1022.68,rain
16.08888889,0.31,1022.83,rain
16.03888889,0.33,1022.82,rain
16.06666667,0.28,1022.93,rain
15,0.3,1023.14,rain
13.88888889,0.36,1023.44,rain
10.47777778,0.53,1024.15,rain
7.938888889,0.66,1024.94,rain
7.85,0.62,1025.74,rain
7.755555556,0.58,1026.34,rain
6.016666667,0.68,1026.56,rain
5.305555556,0.73,1027.45,rain
4.855555556,0.86,1026.68,rain
6.211111111,0.62,1027.55,rain
4.638888889,0.71,1027.95,rain
3.022222222,0.79,1028.02,rain
4.638888889,0.71,1028.47,rain
7.505555556,0.6,1028.76,rain
10.60555556,0.45,1028.92,rain
12.12777778,0.41,1029.33,rain
12.77777778,0.41,1029.23,rain
13.93888889,0.31,1029.28,rain
14.97222222,0.3,1029.1,rain
17.10555556,0.26,1028.62,rain
16.96666667,0.29,1028.31,rain
17.22222222,0.29,1027.9,rain
17.17222222,0.25,1027.49,rain
17.16111111,0.26,1027.18,rain
16.15555556,0.28,1026.98,rain
16.11111111,0.33,1027.08,rain
12.88888889,0.4,1027.26,rain
8.938888889,0.66,1027.48,rain
9.261111111,0.71,1027.29,rain
6.783333333,0.8,1027.36,rain
6.038888889,0.82,1027.29,rain
5.466666667,0.86,1027.09,rain
9.15,0.71,1020.87,rain
3.75,0.96,1026.1,rain
3.222222222,0.96,1025.99,rain
3.85,0.91,1025.6,rain
4.9,0.86,1025.1,rain
8.7,0.83,1024.69,rain
12.15,0.57,1024.1,rain
14.97777778,0.44,1023.59,rain
17.2,0.38,1022.89,rain
17.72777778,0.33,1022.22,rain
19.92777778,0.32,1021.22,rain
20.05,0.28,1020.49,rain
20.98888889,0.28,1019.83,rain
22.15,0.25,1019.1,rain
20.03888889,0.32,1018.04,rain
17.82777778,0.39,1018.44,rain
17.27777778,0.4,1018.99,rain
15.1,0.44,1019.37,rain
11.72777778,0.58,1019.9,rain
10.11111111,0.65,1020.72,rain
10.02222222,0.66,1020.42,rain
9.833333333,0.67,1020.45,rain
9.8,0.69,1020.25,rain
9.733333333,0.69,1020.32,rain
7.405555556,0.93,1024.62,rain
9.8,0.72,1019.62,rain
8.288888889,0.83,1019.8,rain
8.377777778,0.83,1019.39,rain
7.783333333,0.89,1018.48,rain
8.866666667,0.83,1018.67,rain
9.044444444,0.82,1018.8,rain
7.866666667,0.95,1019.23,rain
7.861111111,0.99,1019.34,rain
7.994444444,0.99,1019.84,rain
7.822222222,0.96,1020.19,rain
8.794444444,0.9,1020.88,rain
8.855555556,0.9,1021.11,rain
9.961111111,0.84,1021.33,rain
10.03333333,0.83,1021.35,rain
10.85,0.81,1021.8,rain
11.02777778,0.86,1022.17,rain
11.02777778,0.86,1022.84,rain
8.994444444,0.92,1023.83,rain
7.9,0.99,1024.72,rain
7.85,0.95,1025.15,rain
7.783333333,0.95,1025.34,rain
7.15,0.96,1025.55,rain
7.15,0.96,1025.77,rain
8.666666667,0.95,1026.26,rain
7.2,0.89,1025.56,rain
7.177777778,0.89,1025.46,rain
7.188888889,0.89,1025.24,rain
7.761111111,0.89,1025.55,rain
8.872222222,0.89,1025.75,rain
9.9,0.85,1025.9,rain
11.16111111,0.8,1025.84,rain
